query_id,query,query_type,query_source,primary_category,gold_doc_id,gold_section_id,top1_doc_id,top1_section_id,rank_of_gold_section,rank_of_gold_doc,matched_section,matched_doc,latency_ms
ccf533dd-9f24-4fc0-bdce-b254c9cac039,What is the significance of studying semileptonic decays in heavy baryons?,abstractive,text,hep-ph,2410.11074v3,1,2410.11074v3,1,1,1,True,True,394.5
ce80e7b0-d3fc-4ac1-a386-6d1c9e8705bf,What are some properties that define a semi-metric used in max-sum matchings?,abstractive,text,cs.CG,2403.08977v2,1,2403.08977v2,1,1,1,True,True,391.0
cf5cd917-d7f2-458d-9814-df973c3a8c32,What happens to the AB-phase shift when considering rapidly oscillating sinusoidal magnetic flux?,abstractive,text,quant-ph,2406.18046v2,9,2406.18046v2,9,1,1,True,True,365.5
cff4951d-1697-40f7-8c42-d79f76e69e1f,Is there an extreme EM selection effect based on viewing angle for NSBHs?,extractive,text,astro-ph.HE,2411.13673v2,9,2411.13673v2,9,1,1,True,True,368.3
d02b6996-748b-466d-aabf-be22fc8d78b9,How does the von Mises-Fisher distribution affect scatterer behavior in wireless channels?,abstractive,text,eess.SP,2409.01631v3,0,2409.01631v3,0,1,1,True,True,432.1
d03011fb-825a-42df-a28e-e3ef1f63d2ef,Why might an informed trader experience reduced utility despite having superior information?,abstractive,text,q-fin.TR,2404.08757v2,0,2404.08757v2,6,6,1,True,True,369.2
d12b71ab-e3a5-41ec-9722-5702577d027f,Can the problem be simplified by considering transformation requirements for recognizing topological conjugacy and Pareto front geometry in two-dimensional objective function space?,extractive,text,math.DS,2409.18681v6,8,2409.18681v6,8,1,1,True,True,261.3
d1e9cac9-cd15-4910-ad94-4eac7c3207a6,What are trace-invariants in the context of tensor components?,abstractive,text-image,math-ph,2410.00908v2,12,2410.00908v2,12,1,1,True,True,369.7
d24ad2c6-0f55-4ae7-8e58-f7a4a12e8ad8,Does Virtuoso allow for easy development of new OS routines without expert knowledge?,extractive,text,cs.AR,2403.04635v2,6,2403.04635v2,6,1,1,True,True,236.3
d30639b4-d312-47b4-a347-c98a640930ad,Is the Riemann-Liouville fractional Brownian motion used in rough volatility models Markovian?,extractive,text,q-fin.MF,2401.03345v2,2,2401.03345v2,2,1,1,True,True,368.4
d364746a-e6c4-457f-b213-217bd899393a,What influences the ATM skew in the Edgeworth series?,abstractive,text,q-fin.PR,2401.03776v8,13,2401.03776v8,13,1,1,True,True,383.4
d38cb8f3-55f4-419e-b891-c597a5f5d0e8,How do bimodules induce adjoint pairs of dg-functors between module categories?,abstractive,text-image,math.KT,2406.04945v2,2,2406.04945v2,2,1,1,True,True,258.2
d3ed1d7f-2d8a-4021-acf0-ad6d901e38e5,What is the median redshift of the MGS catalog?,extractive,text,astro-ph.CO,2411.03988v2,5,2411.03988v2,5,1,1,True,True,411.2
d592dbe2-711c-4538-a23a-8450accf69aa,Is it possible for an agent to have zero swap regret using a contextual no-swap-regret algorithm?,extractive,text,cs.GT,2402.09721v6,12,2402.09721v6,6,9,1,True,True,392.3
d5e0680a-f367-4778-8b3e-8cd02d1700a4,Does the use of conflict-free gradients improve optimization stability in RNA modeling?,extractive,text,physics.bio-ph,2411.09216v2,7,2411.09216v2,7,1,1,True,True,360.3
d6777c89-1808-4dcd-9f7a-9ad42e891081,Are the trajectory categories based on combinations of speed and curvature intervals?,extractive,text-image,cs.RO,2412.12448v2,5,2412.12448v2,5,1,1,True,True,456.1
d6a56cc4-8b25-4cea-a9c6-8154db6ffca9,Is education in Spain regulated at a national level by an organic law?,extractive,text,physics.soc-ph,2412.15929v3,3,2412.15929v3,3,1,1,True,True,857.8
d756c325-13d3-4afb-84f3-8d242818558e,Is Chu energy used as an inner product for I/O analysis of compressible flows?,extractive,text,physics.flu-dyn,2407.14986v2,5,2407.14986v2,5,1,1,True,True,379.4
d9653b7c-5ace-4aa4-ad81-39c3e739a67c,What might be done with stolen data after gaining access through phishing?,abstractive,text,cs.CR,2407.16205v5,35,2407.16205v5,35,1,1,True,True,379.6
d96588a5-1d68-40f4-ae66-086cf7caf49a,Does the normalized attention entropy decrease across layers during training?,extractive,text-image,cs.LG,2410.05459v2,9,2410.05459v2,9,1,1,True,True,814.9
d974af0c-ef46-4e87-ae27-95d9ea694b7b,What information should be included for each sample of a sharp stock drop?,abstractive,text,q-fin.CP,2409.07486v2,38,2409.07486v2,38,1,1,True,True,393.2
d9826292-314c-478e-b8d6-a1ccd6c388e2,What relationship exists between Halin’s end-degree conjecture and the Singular Cardinal Hypothesis?,abstractive,text,math.LO,2411.11841v3,0,2411.11841v3,0,1,1,True,True,394.5
d9cb152b-c869-4088-956b-96b9b95ffd95,How do different line cut-off conditions affect CO2 absorption cross-sections at Venus’s surface?,abstractive,text-image,astro-ph.EP,2411.03418v4,9,2411.03418v4,9,1,1,True,True,409.8
d9f19950-b63d-4b26-9e26-c12a8af30c92,How does the fine-scale fingerprint registration method perform under varying noise conditions?,abstractive,text-table-image,eess.IV,2412.08070v2,9,2412.08070v2,9,1,1,True,True,360.0
db052c71-e057-4b2e-896b-0a36b9f03bf8,What is the volume conjecture in relation to double twist knots?,abstractive,text,math.GT,2501.00225v2,0,2501.00225v2,1,2,1,True,True,387.0
dbb9c594-0cfe-48b2-9afe-2b865aa54144,What is the role of histone acetyltransferases (HATs) in enhancer activation?,abstractive,text,q-bio.MN,2412.11336v3,10,2412.11336v3,2,2,1,True,True,407.9
dbe52ec8-ff7e-4ad7-b9a4-17ca01822e93,Are there any differences in how containment health index correlates with event containment scores across various COVID-19 variants?,extractive,text-table-image,physics.soc-ph,2406.09983v2,4,2406.09983v2,5,2,1,True,True,502.2
dc1ee820-c59e-41e8-a26b-72b925e3f79b,What does increasing resolution in $\mathbf{k}$ space do to the field of view in the reconstructed image?,abstractive,text,eess.IV,2410.16290v4,6,2410.16290v4,6,1,1,True,True,378.6
dc94f2d6-6dff-43bf-942a-47b2b1d3949c,How are initial values used in practical applications of cavitation modeling?,abstractive,text,physics.comp-ph,2408.16142v4,1,2408.16142v4,1,1,1,True,True,467.5
dcb59b54-b8ea-46df-a604-d2ed473cd0a9,What is the significance of pro-cdh descent in derived schemes?,abstractive,text,math.KT,2407.04378v2,0,2407.04378v2,2,4,1,True,True,398.9
dd0945ee-5b4e-4b00-a0cc-4856cafbfef0,Which method has the lowest Fréchet Audio Distance (FAD) for Vocal Imitation?,extractive,text-table,cs.SD,2406.05923v2,15,2406.05923v2,15,1,1,True,True,351.9
dd3d85c8-4533-4902-ac3b-6f8afde1b3e4,Can cosmetics be considered chemical substances?,extractive,text,eess.AS,2406.13337v3,29,2406.13337v3,29,1,1,True,True,245.6
de8cac4a-ac29-474e-9200-1804533f62d7,Why might traditional axiomatic set theories be inconsistent with mainstream mathematics?,abstractive,text,math.LO,2407.02507v2,0,2407.02507v2,0,1,1,True,True,552.4
df5db798-3724-4160-b5fa-a3c4c556afa8,What challenges arise from overrepresentation of certain RNA strand lengths in training sets?,abstractive,text-image,q-bio.BM,2406.13839v3,9,2406.13839v2,9,2,2,True,True,384.7
df8ac158-41e3-436d-a146-d30df2647c0b,Does any VMA exceed a size of 1GB?,extractive,text-image,cs.AR,2403.04635v2,24,2403.04635v2,24,1,1,True,True,391.9
e0cbb2b2-3635-4946-9591-b7b729b64db6,How does knowledge distillation aid in accent conversion models?,abstractive,text-image,cs.SD,2410.14997v2,3,2410.14997v2,3,1,1,True,True,396.4
e186d0f9-ed54-40ae-a8c6-590bf3ebbed5,What is the purpose of using ibaf-graphs in system state visualization?,abstractive,text-image,nlin.CG,2406.10704v4,3,2406.10704v4,3,1,1,True,True,390.1
e23c568d-2d0d-411b-b118-b4662781046e,Under what conditions is every right R-module considered co-Kasch?,extractive,text,math.RA,2409.04059v3,0,2409.04059v3,1,2,1,True,True,252.5
e2eebe4d-f9c9-4148-a778-09900332f802,Who is the creator of the WhizReviewer-123B model?,extractive,text-table,cs.CL,2411.00816v2,35,2411.00816v2,35,1,1,True,True,364.4
e34c08b7-40b7-4814-b6d7-cad4c5b0cca6,What does the p-value indicate about the normality of simulated behavioral versus rational expectation models?,extractive,text-table,econ.GN,2411.17165v2,7,2411.17165v2,7,1,1,True,True,365.8
e465a9b5-996c-4cd4-8d80-d34630039c0c,What does the CDE algorithm manage and expand?,abstractive,text,cs.LG,2408.09838v2,19,2408.09838v2,19,1,1,True,True,392.5
e4ea03ab-ce37-499a-a719-eb4886987cdc,"How does the concept of ""animal spirits"" relate to economic expectations under the Zero Lower Bound conditions?",abstractive,text-table,econ.TH,2409.10938v2,9,2409.10938v2,1,2,1,True,True,374.8
e5ad17d5-b9ad-4b0d-a0d4-78c883cae63a,What is the finite $N$ multiplicative extension of classical cumulants?,extractive,text,math-ph,2410.00908v2,9,2410.00908v2,9,1,1,True,True,236.3
e792ebe7-abc1-48fe-9a31-6bf647f92b15,Does the asymptotic variance deteriorate as $\left|\theta_{0}-\theta\right|$ increases in a single-stage estimation?,extractive,text,math.ST,2402.04840v3,9,2402.04840v3,9,1,1,True,True,377.6
e8cca8ca-89e1-4267-a485-435af0d8b7c9,How is the transmitted signal for DMA defined?,extractive,text,cs.IT,2411.05659v3,4,2411.05659v3,4,1,1,True,True,376.7
e8f4c222-36cb-41f3-b76a-b6c0bec450ef,Do Locally Unordered GNNs (LU-GNNs) produce identical embeddings for non-isomorphic graphs?,extractive,text,cs.LG,2408.06050v2,4,2408.06050v2,36,2,1,True,True,466.6
ebb8af21-995e-48ec-8d80-d8b75e38685a,"During which process do fault frequencies concentrate near $0 \mathrm{~Hz}, 4000 \mathrm{~Hz}, 6000 \mathrm{~Hz}, 8000 \mathrm{~Hz}$, and $12000 Hz$?",extractive,text,cs.LG,2406.11917v2,20,2406.11917v2,20,1,1,True,True,410.3
ec8a9ccf-7f49-4924-bc92-f42d0e06b6f6,What are kinetically constrained spin chains and their significance in quantum systems?,abstractive,text,cond-mat.stat-mech,2411.03309v2,0,2411.03309v2,0,1,1,True,True,406.1
ec996c14-0e18-4742-b7ad-f7ff7e30b0e5,Does Telegram have a significant role in spreading conspiracy theories?,extractive,text,cs.SI,2410.08642v2,5,2410.08642v2,18,2,1,True,True,443.6
ecb87740-bdfa-4516-8eac-8c6d369f046e,Are human parasites limited to helminths and protozoans?,extractive,text,q-bio.OT,2501.01454v2,23,2501.01454v2,25,2,1,True,True,408.5
ed17f550-59f0-4053-9e42-5e0cb22e0c38,Why is it important to estimate noisy signal embeddings separately from speech embeddings?,abstractive,text-image,eess.AS,2404.18501v3,7,2404.18501v3,3,4,1,True,True,394.9
ed9c8470-f0e3-4fa4-ad99-0bd4cf4c37fb,What are Hurwitz algebras and how do they relate to vector product algebras?,abstractive,text-image,math.QA,2402.03637v2,17,2402.03637v2,17,1,1,True,True,382.6
eda089ac-cd1e-4887-8a1f-48ee5c0f874b,Do traditional ML models like random forests and SVMs perform well on k-mer counts in bioinformatics?,extractive,text,q-bio.GN,2405.05998v3,5,2405.05998v3,5,1,1,True,True,489.9
edbb99f4-6de2-4c52-ab2f-6a1906b37af9,What does NetMHCpan predict in relation to personalized cancer vaccines?,abstractive,text,cs.LG,2403.12117v2,15,2403.12117v2,15,1,1,True,True,654.3
ee84d07d-9427-4e24-8670-98cd9f0bdb0e,Why might ARB overestimate bias for smaller population parameters?,abstractive,text,stat.ME,2411.18481v2,1,2411.18481v2,1,1,1,True,True,423.7
ee9b1663-66c3-4354-8c57-08ec1bf1a93a,Does the $\mathrm{N}_{2}-\mathrm{N}_{2 \cdot 1}$ configuration reduce oscillation errors in contact forces?,extractive,text-table-image,math.NA,2409.15621v2,16,2409.15621v2,16,1,1,True,True,393.4
ee9df738-24df-4d74-b06b-e9429d1cdd0b,Does a smaller habit formation persistence ($\rho$) result in stricter austerity measures?,extractive,text-image,q-fin.MF,2406.20063v3,10,2406.20063v3,10,1,1,True,True,473.4
eef13877-a35a-45f4-a7f5-3ed4ae1e722b,Is there a clustering of data points near any specific percentage for SR at stronger RSSI levels?,extractive,text-image,cs.NI,2410.24112v2,11,2410.24112v2,11,1,1,True,True,622.3
efbd8b72-fd87-404d-91a8-dd9436345aaf,How can mathematical models predict bone growth around implants?,abstractive,text,q-bio.QM,2408.03820v2,15,2408.03820v2,15,1,1,True,True,580.7
f02760bb-e929-4f18-b12c-2690641fcd97,What is a common choice for environment representation in local motion planning?,extractive,text,cs.RO,2410.20267v2,2,2410.20267v2,2,1,1,True,True,524.7
f04fcd40-96fd-4bfc-8e75-5bee21fe57f8,How can evaluating sacrifices between individuals reveal insights into societal views on inequality?,abstractive,text,econ.TH,2408.04814v3,0,2408.04814v3,8,2,1,True,True,288.1
f1397d88-affb-4a3c-bf42-13c45053fa9d,Does TSPE apply to multiple audio classification datasets?,extractive,text,cs.SD,2501.00398v2,9,2501.00398v2,1,7,1,True,True,578.7
f3855074-2a80-4742-bd7b-af4298f11ca6,Does vector transport involve transferring tangent vectors between different tangent spaces?,extractive,text,eess.SP,2410.08287v3,5,2410.08287v3,5,1,1,True,True,570.7
f3c3f571-8d7a-46f5-bfe0-bc0bdbde1d2c,How do some studies handle non-convex visibility constraints in dynamic obstacle environments?,abstractive,text,cs.RO,2411.18086v2,2,2411.18086v2,15,2,1,True,True,465.7
f4b8a42f-de8b-4f52-9cac-fadbdadb013e,What problem can occur with Euclidean VQVAEs related to codebook vectors?,abstractive,text,eess.IV,2403.13015v2,9,2403.13015v2,9,1,1,True,True,447.8
f4c3960c-e870-4401-be82-f1bbfed9deec,What is the mean market cap in USD billion for firms targeted by NGOs?,extractive,text-table,econ.GN,2411.06875v3,15,2411.06875v3,2,3,1,True,True,561.9
f4dbc547-2267-4dc7-82e2-0c39c68b9a64,"For which values of \( l \), does dim\( H^{\frac{1}{2}}_{} (V^{l}(\mathfrak{h}), V^{l}(\mathfrak{h}))\neq0\)?",extractive,text,math.QA,2408.16309v2,11,2408.16309v2,11,1,1,True,True,528.0
f5a64559-39a2-4bfa-965a-cb298328c166,Is the operation $\boxplus$ associative?,extractive,text,math.RA,2401.07317v2,2,2401.07317v2,2,1,1,True,True,532.4
f5c6b9d2-1fed-452a-af9f-35a0dd361965,Does increasing frequency width help reduce thermal noise relative to the filament signal?,extractive,text,astro-ph.CO,2411.03988v2,14,2411.03988v2,14,1,1,True,True,330.7
f620b37b-68e9-46a5-a509-013c700fc459,Which chemicals have a mean absolute sensitivity value of approximately 0.295?,extractive,text-table-image,q-bio.MN,2401.06987v2,15,2401.06987v2,15,1,1,True,True,406.3
f667fcfc-4b78-4f49-88c7-b240f460affb,Is $\operatorname{Aut}(B)$ a closed subgroup of $\operatorname{Sym}(\mathbb{N})$?,extractive,text,math.GT,2408.06994v2,3,2408.06994v2,3,1,1,True,True,468.0
f6d3ba15-6b01-45e4-8281-f70652e24ab5,Does the device exhibit a Schottky barrier at interfaces?,extractive,text-image,cond-mat.mtrl-sci,2411.07216v2,7,2411.07216v2,0,2,1,True,True,452.9
f71c1f18-8f6f-4e56-a6b7-d3cfc4085484,What role does the UNK CSIT Department play in advancing VR education?,abstractive,text,cs.GL,2407.02591v1,6,2407.02591v1,6,1,1,True,True,534.6
f861fbbb-5fc1-4abb-a690-13ef1c41065a,What is the significance of topological winding in superconductors?,abstractive,text-image,cond-mat.supr-con,2412.13042v2,11,2412.13042v2,0,5,1,True,True,562.8
f89c1c8a-1fa5-4d7c-a8c8-6c3bd869e942,In what ways does the process of melting differ between small nanoclusters and larger nanoparticles or bulk materials?,abstractive,text,physics.atm-clus,2409.02293v3,1,2409.02293v3,1,1,1,True,True,527.4
f910f9d1-301f-4150-8c72-60b605cf32d6,Does the LLM make investment decisions based on retrieved memories?,extractive,text,cs.CL,2408.11878v2,53,2409.17266v2,3,2,2,True,True,388.4
f9ce4d40-606e-41e3-9f74-938ad0810117,Are matrix techniques used in the improvements of Heron and Heinz inequalities?,extractive,text,math.FA,2409.16171v2,0,2409.16171v2,8,,1,False,True,481.0
fa678a21-e5c2-4c94-a954-94cb7d196c19,How does Dareplane enhance experimental setups for adaptive deep brain stimulation?,abstractive,text,q-bio.OT,2408.01242v3,0,2408.01242v3,0,1,1,True,True,415.3
faa2bf74-b122-487f-972c-3f3e37b20e38,How does chemical homeostasis influence branching patterns in engineered cell clusters?,abstractive,text-image,cs.LG,2407.06295v3,42,2407.06295v3,36,,1,False,True,698.1
facae629-a39b-45c3-898e-50efde98c32a,Why are irreducible factors absent in certain $L^{2}$-spaces with manifold targets?,abstractive,text,math.MG,2412.13914v3,0,2412.13914v3,1,2,1,True,True,577.8
fadd1bc2-321c-4aab-9a86-1f294e6a17af,Is there any overlap between AVSync-15 and AudioSet in their respective sets?,extractive,text-table,cs.CV,2412.15322v2,20,2412.15322v2,20,1,1,True,True,497.2
faebc074-914d-460f-944f-b9a23030731c,What does the adjacency matrix represent in graph theory?,extractive,text,unknown,2410.22706v2,3,2410.22706v2,3,1,1,True,True,397.2
fb75a581-8567-49b9-a2f8-9aa57fbb199b,How does OTFS modulation improve communication in high-mobility environments compared to OFDM?,abstractive,text,eess.SP,2409.01111v2,1,2409.01111v2,0,3,1,True,True,470.9
fc696ad6-995b-4670-a69a-64f4a395caa3,In what ways can this methodological approach impact future curriculum design across disciplines?,abstractive,text,physics.soc-ph,2412.15929v3,18,2412.15929v3,18,1,1,True,True,395.8
fd6650b3-2c0e-4000-ba3f-5d1f132aa5fe,What differences exist between Acid Rain Control Zones and Sulfur Dioxide Pollution Control Zones regarding air pollution?,abstractive,text-image,econ.GN,2411.10728v3,18,2411.10728v3,1,2,1,True,True,570.5
fe383b8b-dda9-46ae-b5af-6b6d3b813153,Do the new algorithms provide upper bounds for fragments of maxsat with unbounded clause sizes?,extractive,text,cs.LO,2412.10289v2,3,2412.10289v2,3,1,1,True,True,518.6
fe77d74f-57e1-42c6-a765-a93e5c01c45d,Why might some patients experience harm from a medical intervention despite overall positive results?,abstractive,text-image,econ.EM,2412.16352v2,16,2412.16352v2,16,1,1,True,True,416.9
ffa77cbe-5426-41db-aec4-3a5ff0dd40d6,Did OpenAI recognize any issues after their workshops regarding participant willingness to engage?,extractive,text,cs.AI,2407.11613v2,6,2407.11613v2,6,1,1,True,True,386.5
